"","Site","NetType","NetTypeRep","Rep","DebitL","PartType","Polymer","Count","PPML1","Salinity"
"1062","AVarennes","Manta","Manta-2","2",155520,"Fiber","Polyvinyl acrylate",NA,NA,"AVarennes"
"1063","AVarennes","Manta","Manta-2","2",155520,"Fiber","Poly(acrylate-styrene)",NA,NA,"AVarennes"
"1064","AVarennes","Manta","Manta-2","2",155520,"Fiber","Polyacrylonitrile",NA,NA,"AVarennes"
"1065","AVarennes","Manta","Manta-2","2",155520,"Fiber","Ethylene vinyl acetate",NA,NA,"AVarennes"
"1066","AVarennes","Manta","Manta-2","2",155520,"Fiber","Polyether urethane",NA,NA,"AVarennes"
"1067","AVarennes","Manta","Manta-2","2",155520,"Fiber","Polyvinyl Chloride",NA,NA,"AVarennes"
"1068","AVarennes","Manta","Manta-2","2",155520,"Fiber","Poly(chloroprene)",NA,NA,"AVarennes"
"1069","AVarennes","Manta","Manta-2","2",155520,"Fiber","Poly(methyl methacrylate)",NA,NA,"AVarennes"
"1070","AVarennes","Manta","Manta-2","2",155520,"Fiber","Polyethylacrylate",NA,NA,"AVarennes"
"1071","AVarennes","Manta","Manta-2","2",155520,"Fiber","Silicone",NA,NA,"AVarennes"
"1072","AVarennes","Manta","Manta-3","3",89064,"Fiber","Polyethylene",NA,NA,"AVarennes"
"1073","AVarennes","Manta","Manta-3","3",89064,"Fiber","Polyester",8,179.646097188539,"AVarennes"
"1074","AVarennes","Manta","Manta-3","3",89064,"Fiber","Polypropylene",2,44.9115242971346,"AVarennes"
"1075","AVarennes","Manta","Manta-3","3",89064,"Fiber","Nylon",10,224.557621485673,"AVarennes"
"1076","AVarennes","Manta","Manta-3","3",89064,"Fiber","Polystyrene",NA,NA,"AVarennes"
"1077","AVarennes","Manta","Manta-3","3",89064,"Fiber","Polyethylene+Polypropylene",NA,NA,"AVarennes"
"1078","AVarennes","Manta","Manta-3","3",89064,"Fiber","Polyvinyl acetate",NA,NA,"AVarennes"
"1079","AVarennes","Manta","Manta-3","3",89064,"Fiber","Polyvinyl acrylate",NA,NA,"AVarennes"
"1080","AVarennes","Manta","Manta-3","3",89064,"Fiber","Poly(acrylate-styrene)",NA,NA,"AVarennes"
"1081","AVarennes","Manta","Manta-3","3",89064,"Fiber","Polyacrylonitrile",NA,NA,"AVarennes"
"1082","AVarennes","Manta","Manta-3","3",89064,"Fiber","Ethylene vinyl acetate",NA,NA,"AVarennes"
"1083","AVarennes","Manta","Manta-3","3",89064,"Fiber","Polyether urethane",NA,NA,"AVarennes"
"1084","AVarennes","Manta","Manta-3","3",89064,"Fiber","Polyvinyl Chloride",NA,NA,"AVarennes"
"1085","AVarennes","Manta","Manta-3","3",89064,"Fiber","Poly(chloroprene)",NA,NA,"AVarennes"
"1086","AVarennes","Manta","Manta-3","3",89064,"Fiber","Poly(methyl methacrylate)",NA,NA,"AVarennes"
"1087","AVarennes","Manta","Manta-3","3",89064,"Fiber","Polyethylacrylate",NA,NA,"AVarennes"
"1088","AVarennes","Manta","Manta-3","3",89064,"Fiber","Silicone",NA,NA,"AVarennes"
"1089","BContrecœur","Manta","Manta-1","1",166416,"Fiber","Polyethylene",NA,NA,"BContrecœur"
"1090","BContrecœur","Manta","Manta-1","1",166416,"Fiber","Polyester",3,36.0542255552351,"BContrecœur"
"1091","BContrecœur","Manta","Manta-1","1",166416,"Fiber","Polypropylene",NA,NA,"BContrecœur"
"1092","BContrecœur","Manta","Manta-1","1",166416,"Fiber","Nylon",1,12.0180751850784,"BContrecœur"
"1093","BContrecœur","Manta","Manta-1","1",166416,"Fiber","Polystyrene",NA,NA,"BContrecœur"
"1094","BContrecœur","Manta","Manta-1","1",166416,"Fiber","Polyethylene+Polypropylene",NA,NA,"BContrecœur"
"1095","BContrecœur","Manta","Manta-1","1",166416,"Fiber","Polyvinyl acetate",NA,NA,"BContrecœur"
"1096","BContrecœur","Manta","Manta-1","1",166416,"Fiber","Polyvinyl acrylate",NA,NA,"BContrecœur"
"1097","BContrecœur","Manta","Manta-1","1",166416,"Fiber","Poly(acrylate-styrene)",NA,NA,"BContrecœur"
"1098","BContrecœur","Manta","Manta-1","1",166416,"Fiber","Polyacrylonitrile",NA,NA,"BContrecœur"
"1099","BContrecœur","Manta","Manta-1","1",166416,"Fiber","Ethylene vinyl acetate",NA,NA,"BContrecœur"
"1100","BContrecœur","Manta","Manta-1","1",166416,"Fiber","Polyether urethane",NA,NA,"BContrecœur"
"1101","BContrecœur","Manta","Manta-1","1",166416,"Fiber","Polyvinyl Chloride",NA,NA,"BContrecœur"
"1102","BContrecœur","Manta","Manta-1","1",166416,"Fiber","Poly(chloroprene)",NA,NA,"BContrecœur"
"1103","BContrecœur","Manta","Manta-1","1",166416,"Fiber","Poly(methyl methacrylate)",NA,NA,"BContrecœur"
"1104","BContrecœur","Manta","Manta-1","1",166416,"Fiber","Polyethylacrylate",NA,NA,"BContrecœur"
"1105","BContrecœur","Manta","Manta-1","1",166416,"Fiber","Silicone",NA,NA,"BContrecœur"
"1106","BContrecœur","Manta","Manta-2","2",198336,"Fiber","Polyethylene",NA,NA,"BContrecœur"
"1107","BContrecœur","Manta","Manta-2","2",198336,"Fiber","Polyester",9,90.7550822846079,"BContrecœur"
"1108","BContrecœur","Manta","Manta-2","2",198336,"Fiber","Polypropylene",2,20.1677960632462,"BContrecœur"
"1109","BContrecœur","Manta","Manta-2","2",198336,"Fiber","Nylon",NA,NA,"BContrecœur"
"1110","BContrecœur","Manta","Manta-2","2",198336,"Fiber","Polystyrene",NA,NA,"BContrecœur"
"1111","BContrecœur","Manta","Manta-2","2",198336,"Fiber","Polyethylene+Polypropylene",NA,NA,"BContrecœur"
"1112","BContrecœur","Manta","Manta-2","2",198336,"Fiber","Polyvinyl acetate",NA,NA,"BContrecœur"
"1113","BContrecœur","Manta","Manta-2","2",198336,"Fiber","Polyvinyl acrylate",NA,NA,"BContrecœur"
"1114","BContrecœur","Manta","Manta-2","2",198336,"Fiber","Poly(acrylate-styrene)",NA,NA,"BContrecœur"
"1115","BContrecœur","Manta","Manta-2","2",198336,"Fiber","Polyacrylonitrile",NA,NA,"BContrecœur"
"1116","BContrecœur","Manta","Manta-2","2",198336,"Fiber","Ethylene vinyl acetate",NA,NA,"BContrecœur"
"1117","BContrecœur","Manta","Manta-2","2",198336,"Fiber","Polyether urethane",NA,NA,"BContrecœur"
"1118","BContrecœur","Manta","Manta-2","2",198336,"Fiber","Polyvinyl Chloride",NA,NA,"BContrecœur"
"1119","BContrecœur","Manta","Manta-2","2",198336,"Fiber","Poly(chloroprene)",NA,NA,"BContrecœur"
"1120","BContrecœur","Manta","Manta-2","2",198336,"Fiber","Poly(methyl methacrylate)",NA,NA,"BContrecœur"
"1121","BContrecœur","Manta","Manta-2","2",198336,"Fiber","Polyethylacrylate",NA,NA,"BContrecœur"
"1122","BContrecœur","Manta","Manta-2","2",198336,"Fiber","Silicone",NA,NA,"BContrecœur"
"1123","BContrecœur","Polym","Polymer-1","1",104393,"Fiber","Polyethylene",NA,NA,"BContrecœur"
"1124","BContrecœur","Polym","Polymer-1","1",104393,"Fiber","Polyester",8,153.266981502591,"BContrecœur"
"1125","BContrecœur","Polym","Polymer-1","1",104393,"Fiber","Polypropylene",NA,NA,"BContrecœur"
"1126","BContrecœur","Polym","Polymer-1","1",104393,"Fiber","Nylon",1,19.1583726878239,"BContrecœur"
"1127","BContrecœur","Polym","Polymer-1","1",104393,"Fiber","Polystyrene",NA,NA,"BContrecœur"
"1128","BContrecœur","Polym","Polymer-1","1",104393,"Fiber","Polyethylene+Polypropylene",NA,NA,"BContrecœur"
"1129","BContrecœur","Polym","Polymer-1","1",104393,"Fiber","Polyvinyl acetate",NA,NA,"BContrecœur"
"1130","BContrecœur","Polym","Polymer-1","1",104393,"Fiber","Polyvinyl acrylate",NA,NA,"BContrecœur"
"1131","BContrecœur","Polym","Polymer-1","1",104393,"Fiber","Poly(acrylate-styrene)",NA,NA,"BContrecœur"
"1132","BContrecœur","Polym","Polymer-1","1",104393,"Fiber","Polyacrylonitrile",NA,NA,"BContrecœur"
"1133","BContrecœur","Polym","Polymer-1","1",104393,"Fiber","Ethylene vinyl acetate",NA,NA,"BContrecœur"
"1134","BContrecœur","Polym","Polymer-1","1",104393,"Fiber","Polyether urethane",NA,NA,"BContrecœur"
"1135","BContrecœur","Polym","Polymer-1","1",104393,"Fiber","Polyvinyl Chloride",NA,NA,"BContrecœur"
"1136","BContrecœur","Polym","Polymer-1","1",104393,"Fiber","Poly(chloroprene)",NA,NA,"BContrecœur"
"1137","BContrecœur","Polym","Polymer-1","1",104393,"Fiber","Poly(methyl methacrylate)",NA,NA,"BContrecœur"
"1138","BContrecœur","Polym","Polymer-1","1",104393,"Fiber","Polyethylacrylate",NA,NA,"BContrecœur"
"1139","BContrecœur","Polym","Polymer-1","1",104393,"Fiber","Silicone",NA,NA,"BContrecœur"
"1140","BContrecœur","Polym","Polymer-2","2",124416,"Fiber","Polyethylene",NA,NA,"BContrecœur"
"1141","BContrecœur","Polym","Polymer-2","2",124416,"Fiber","Polyester",11,176.826131687243,"BContrecœur"
"1142","BContrecœur","Polym","Polymer-2","2",124416,"Fiber","Polypropylene",3,48.2253086419753,"BContrecœur"
"1143","BContrecœur","Polym","Polymer-2","2",124416,"Fiber","Nylon",1,16.0751028806584,"BContrecœur"
"1144","BContrecœur","Polym","Polymer-2","2",124416,"Fiber","Polystyrene",NA,NA,"BContrecœur"
"1145","BContrecœur","Polym","Polymer-2","2",124416,"Fiber","Polyethylene+Polypropylene",NA,NA,"BContrecœur"
"1146","BContrecœur","Polym","Polymer-2","2",124416,"Fiber","Polyvinyl acetate",NA,NA,"BContrecœur"
"1147","BContrecœur","Polym","Polymer-2","2",124416,"Fiber","Polyvinyl acrylate",NA,NA,"BContrecœur"
"1148","BContrecœur","Polym","Polymer-2","2",124416,"Fiber","Poly(acrylate-styrene)",NA,NA,"BContrecœur"
"1149","BContrecœur","Polym","Polymer-2","2",124416,"Fiber","Polyacrylonitrile",NA,NA,"BContrecœur"
"1150","BContrecœur","Polym","Polymer-2","2",124416,"Fiber","Ethylene vinyl acetate",NA,NA,"BContrecœur"
"1151","BContrecœur","Polym","Polymer-2","2",124416,"Fiber","Polyether urethane",NA,NA,"BContrecœur"
"1152","BContrecœur","Polym","Polymer-2","2",124416,"Fiber","Polyvinyl Chloride",NA,NA,"BContrecœur"
"1153","BContrecœur","Polym","Polymer-2","2",124416,"Fiber","Poly(chloroprene)",NA,NA,"BContrecœur"
"1154","BContrecœur","Polym","Polymer-2","2",124416,"Fiber","Poly(methyl methacrylate)",NA,NA,"BContrecœur"
"1155","BContrecœur","Polym","Polymer-2","2",124416,"Fiber","Polyethylacrylate",NA,NA,"BContrecœur"
"1156","BContrecœur","Polym","Polymer-2","2",124416,"Fiber","Silicone",NA,NA,"BContrecœur"
"1157","CSorel","Manta","Manta-1","1",198888,"Fiber","Polyethylene",NA,NA,"CSorel"
"1158","CSorel","Manta","Manta-1","1",198888,"Fiber","Polyester",7,70.3913760508427,"CSorel"
"1159","CSorel","Manta","Manta-1","1",198888,"Fiber","Polypropylene",1,10.0559108644061,"CSorel"
"1160","CSorel","Manta","Manta-1","1",198888,"Fiber","Nylon",1,10.0559108644061,"CSorel"
"1161","CSorel","Manta","Manta-1","1",198888,"Fiber","Polystyrene",NA,NA,"CSorel"
"1162","CSorel","Manta","Manta-1","1",198888,"Fiber","Polyethylene+Polypropylene",NA,NA,"CSorel"
"1163","CSorel","Manta","Manta-1","1",198888,"Fiber","Polyvinyl acetate",NA,NA,"CSorel"
"1164","CSorel","Manta","Manta-1","1",198888,"Fiber","Polyvinyl acrylate",NA,NA,"CSorel"
"1165","CSorel","Manta","Manta-1","1",198888,"Fiber","Poly(acrylate-styrene)",NA,NA,"CSorel"
"1166","CSorel","Manta","Manta-1","1",198888,"Fiber","Polyacrylonitrile",NA,NA,"CSorel"
"1167","CSorel","Manta","Manta-1","1",198888,"Fiber","Ethylene vinyl acetate",NA,NA,"CSorel"
"1168","CSorel","Manta","Manta-1","1",198888,"Fiber","Polyether urethane",NA,NA,"CSorel"
"1169","CSorel","Manta","Manta-1","1",198888,"Fiber","Polyvinyl Chloride",NA,NA,"CSorel"
"1170","CSorel","Manta","Manta-1","1",198888,"Fiber","Poly(chloroprene)",NA,NA,"CSorel"
"1171","CSorel","Manta","Manta-1","1",198888,"Fiber","Poly(methyl methacrylate)",NA,NA,"CSorel"
"1172","CSorel","Manta","Manta-1","1",198888,"Fiber","Polyethylacrylate",NA,NA,"CSorel"
"1173","CSorel","Manta","Manta-1","1",198888,"Fiber","Silicone",NA,NA,"CSorel"
"1174","CSorel","Manta","Manta-2","2",224640,"Fiber","Polyethylene",NA,NA,"CSorel"
"1175","CSorel","Manta","Manta-2","2",224640,"Fiber","Polyester",23,204.77207977208,"CSorel"
"1176","CSorel","Manta","Manta-2","2",224640,"Fiber","Polypropylene",NA,NA,"CSorel"
"1177","CSorel","Manta","Manta-2","2",224640,"Fiber","Nylon",NA,NA,"CSorel"
"1178","CSorel","Manta","Manta-2","2",224640,"Fiber","Polystyrene",NA,NA,"CSorel"
"1179","CSorel","Manta","Manta-2","2",224640,"Fiber","Polyethylene+Polypropylene",NA,NA,"CSorel"
"1180","CSorel","Manta","Manta-2","2",224640,"Fiber","Polyvinyl acetate",NA,NA,"CSorel"
"1181","CSorel","Manta","Manta-2","2",224640,"Fiber","Polyvinyl acrylate",NA,NA,"CSorel"
"1182","CSorel","Manta","Manta-2","2",224640,"Fiber","Poly(acrylate-styrene)",NA,NA,"CSorel"
"1183","CSorel","Manta","Manta-2","2",224640,"Fiber","Polyacrylonitrile",NA,NA,"CSorel"
"1184","CSorel","Manta","Manta-2","2",224640,"Fiber","Ethylene vinyl acetate",NA,NA,"CSorel"
"1185","CSorel","Manta","Manta-2","2",224640,"Fiber","Polyether urethane",NA,NA,"CSorel"
"1186","CSorel","Manta","Manta-2","2",224640,"Fiber","Polyvinyl Chloride",NA,NA,"CSorel"
"1187","CSorel","Manta","Manta-2","2",224640,"Fiber","Poly(chloroprene)",NA,NA,"CSorel"
"1188","CSorel","Manta","Manta-2","2",224640,"Fiber","Poly(methyl methacrylate)",NA,NA,"CSorel"
"1189","CSorel","Manta","Manta-2","2",224640,"Fiber","Polyethylacrylate",NA,NA,"CSorel"
"1190","CSorel","Manta","Manta-2","2",224640,"Fiber","Silicone",NA,NA,"CSorel"
"1191","CSorel","Manta","Manta-3","3",200208,"Fiber","Polyethylene",NA,NA,"CSorel"
"1192","CSorel","Manta","Manta-3","3",200208,"Fiber","Polyester",13,129.86494046192,"CSorel"
"1193","CSorel","Manta","Manta-3","3",200208,"Fiber","Polypropylene",2,19.9792216095261,"CSorel"
"1194","CSorel","Manta","Manta-3","3",200208,"Fiber","Nylon",NA,NA,"CSorel"
"1195","CSorel","Manta","Manta-3","3",200208,"Fiber","Polystyrene",NA,NA,"CSorel"
"1196","CSorel","Manta","Manta-3","3",200208,"Fiber","Polyethylene+Polypropylene",NA,NA,"CSorel"
"1197","CSorel","Manta","Manta-3","3",200208,"Fiber","Polyvinyl acetate",NA,NA,"CSorel"
"1198","CSorel","Manta","Manta-3","3",200208,"Fiber","Polyvinyl acrylate",NA,NA,"CSorel"
"1199","CSorel","Manta","Manta-3","3",200208,"Fiber","Poly(acrylate-styrene)",NA,NA,"CSorel"
"1200","CSorel","Manta","Manta-3","3",200208,"Fiber","Polyacrylonitrile",NA,NA,"CSorel"
"1201","CSorel","Manta","Manta-3","3",200208,"Fiber","Ethylene vinyl acetate",NA,NA,"CSorel"
"1202","CSorel","Manta","Manta-3","3",200208,"Fiber","Polyether urethane",NA,NA,"CSorel"
"1203","CSorel","Manta","Manta-3","3",200208,"Fiber","Polyvinyl Chloride",NA,NA,"CSorel"
"1204","CSorel","Manta","Manta-3","3",200208,"Fiber","Poly(chloroprene)",NA,NA,"CSorel"
"1205","CSorel","Manta","Manta-3","3",200208,"Fiber","Poly(methyl methacrylate)",NA,NA,"CSorel"
"1206","CSorel","Manta","Manta-3","3",200208,"Fiber","Polyethylacrylate",NA,NA,"CSorel"
"1207","CSorel","Manta","Manta-3","3",200208,"Fiber","Silicone",NA,NA,"CSorel"
"1208","CSorel","Manta","Manta-4","4",205200,"Fiber","Polyethylene",NA,NA,"CSorel"
"1209","CSorel","Manta","Manta-4","4",205200,"Fiber","Polyester",3,29.2397660818713,"CSorel"
"1210","CSorel","Manta","Manta-4","4",205200,"Fiber","Polypropylene",5,48.7329434697856,"CSorel"
"1211","CSorel","Manta","Manta-4","4",205200,"Fiber","Nylon",NA,NA,"CSorel"
"1212","CSorel","Manta","Manta-4","4",205200,"Fiber","Polystyrene",NA,NA,"CSorel"
"1213","CSorel","Manta","Manta-4","4",205200,"Fiber","Polyethylene+Polypropylene",NA,NA,"CSorel"
"1214","CSorel","Manta","Manta-4","4",205200,"Fiber","Polyvinyl acetate",NA,NA,"CSorel"
"1215","CSorel","Manta","Manta-4","4",205200,"Fiber","Polyvinyl acrylate",NA,NA,"CSorel"
"1216","CSorel","Manta","Manta-4","4",205200,"Fiber","Poly(acrylate-styrene)",NA,NA,"CSorel"
"1217","CSorel","Manta","Manta-4","4",205200,"Fiber","Polyacrylonitrile",NA,NA,"CSorel"
"1218","CSorel","Manta","Manta-4","4",205200,"Fiber","Ethylene vinyl acetate",NA,NA,"CSorel"
"1219","CSorel","Manta","Manta-4","4",205200,"Fiber","Polyether urethane",NA,NA,"CSorel"
"1220","CSorel","Manta","Manta-4","4",205200,"Fiber","Polyvinyl Chloride",NA,NA,"CSorel"
"1221","CSorel","Manta","Manta-4","4",205200,"Fiber","Poly(chloroprene)",NA,NA,"CSorel"
"1222","CSorel","Manta","Manta-4","4",205200,"Fiber","Poly(methyl methacrylate)",NA,NA,"CSorel"
"1223","CSorel","Manta","Manta-4","4",205200,"Fiber","Polyethylacrylate",NA,NA,"CSorel"
"1224","CSorel","Manta","Manta-4","4",205200,"Fiber","Silicone",NA,NA,"CSorel"
"1225","CSorel","Polym","Polymer-1","1",124762,"Fiber","Polyethylene",NA,NA,"CSorel"
"1226","CSorel","Polym","Polymer-1","1",124762,"Fiber","Polyester",NA,NA,"CSorel"
"1227","CSorel","Polym","Polymer-1","1",124762,"Fiber","Polypropylene",1,16.0305221141053,"CSorel"
"1228","CSorel","Polym","Polymer-1","1",124762,"Fiber","Nylon",NA,NA,"CSorel"
"1229","CSorel","Polym","Polymer-1","1",124762,"Fiber","Polystyrene",NA,NA,"CSorel"
"1230","CSorel","Polym","Polymer-1","1",124762,"Fiber","Polyethylene+Polypropylene",NA,NA,"CSorel"
"1231","CSorel","Polym","Polymer-1","1",124762,"Fiber","Polyvinyl acetate",NA,NA,"CSorel"
"1232","CSorel","Polym","Polymer-1","1",124762,"Fiber","Polyvinyl acrylate",NA,NA,"CSorel"
"1233","CSorel","Polym","Polymer-1","1",124762,"Fiber","Poly(acrylate-styrene)",NA,NA,"CSorel"
"1234","CSorel","Polym","Polymer-1","1",124762,"Fiber","Polyacrylonitrile",NA,NA,"CSorel"
"1235","CSorel","Polym","Polymer-1","1",124762,"Fiber","Ethylene vinyl acetate",NA,NA,"CSorel"
"1236","CSorel","Polym","Polymer-1","1",124762,"Fiber","Polyether urethane",NA,NA,"CSorel"
"1237","CSorel","Polym","Polymer-1","1",124762,"Fiber","Polyvinyl Chloride",NA,NA,"CSorel"
"1238","CSorel","Polym","Polymer-1","1",124762,"Fiber","Poly(chloroprene)",NA,NA,"CSorel"
"1239","CSorel","Polym","Polymer-1","1",124762,"Fiber","Poly(methyl methacrylate)",NA,NA,"CSorel"
"1240","CSorel","Polym","Polymer-1","1",124762,"Fiber","Polyethylacrylate",NA,NA,"CSorel"
"1241","CSorel","Polym","Polymer-1","1",124762,"Fiber","Silicone",NA,NA,"CSorel"
"1242","CSorel","Polym","Polymer-2","2",140917,"Fiber","Polyethylene",NA,NA,"CSorel"
"1243","CSorel","Polym","Polymer-2","2",140917,"Fiber","Polyester",6,85.1565105700519,"CSorel"
"1244","CSorel","Polym","Polymer-2","2",140917,"Fiber","Polypropylene",NA,NA,"CSorel"
"1245","CSorel","Polym","Polymer-2","2",140917,"Fiber","Nylon",NA,NA,"CSorel"
"1246","CSorel","Polym","Polymer-2","2",140917,"Fiber","Polystyrene",NA,NA,"CSorel"
"1247","CSorel","Polym","Polymer-2","2",140917,"Fiber","Polyethylene+Polypropylene",NA,NA,"CSorel"
"1248","CSorel","Polym","Polymer-2","2",140917,"Fiber","Polyvinyl acetate",NA,NA,"CSorel"
"1249","CSorel","Polym","Polymer-2","2",140917,"Fiber","Polyvinyl acrylate",NA,NA,"CSorel"
"1250","CSorel","Polym","Polymer-2","2",140917,"Fiber","Poly(acrylate-styrene)",NA,NA,"CSorel"
"1251","CSorel","Polym","Polymer-2","2",140917,"Fiber","Polyacrylonitrile",NA,NA,"CSorel"
"1252","CSorel","Polym","Polymer-2","2",140917,"Fiber","Ethylene vinyl acetate",NA,NA,"CSorel"
"1253","CSorel","Polym","Polymer-2","2",140917,"Fiber","Polyether urethane",NA,NA,"CSorel"
"1254","CSorel","Polym","Polymer-2","2",140917,"Fiber","Polyvinyl Chloride",NA,NA,"CSorel"
"1255","CSorel","Polym","Polymer-2","2",140917,"Fiber","Poly(chloroprene)",NA,NA,"CSorel"
"1256","CSorel","Polym","Polymer-2","2",140917,"Fiber","Poly(methyl methacrylate)",NA,NA,"CSorel"
"1257","CSorel","Polym","Polymer-2","2",140917,"Fiber","Polyethylacrylate",NA,NA,"CSorel"
"1258","CSorel","Polym","Polymer-2","2",140917,"Fiber","Silicone",NA,NA,"CSorel"
"1259","CSorel","Polym","Polymer-3","3",125590,"Fiber","Polyethylene",NA,NA,"CSorel"
"1260","CSorel","Polym","Polymer-3","3",125590,"Fiber","Polyester",4,63.6993391193566,"CSorel"
"1261","CSorel","Polym","Polymer-3","3",125590,"Fiber","Polypropylene",1,15.9248347798392,"CSorel"
"1262","CSorel","Polym","Polymer-3","3",125590,"Fiber","Nylon",NA,NA,"CSorel"
"1263","CSorel","Polym","Polymer-3","3",125590,"Fiber","Polystyrene",NA,NA,"CSorel"
"1264","CSorel","Polym","Polymer-3","3",125590,"Fiber","Polyethylene+Polypropylene",NA,NA,"CSorel"
"1265","CSorel","Polym","Polymer-3","3",125590,"Fiber","Polyvinyl acetate",NA,NA,"CSorel"
"1266","CSorel","Polym","Polymer-3","3",125590,"Fiber","Polyvinyl acrylate",NA,NA,"CSorel"
"1267","CSorel","Polym","Polymer-3","3",125590,"Fiber","Poly(acrylate-styrene)",NA,NA,"CSorel"
"1268","CSorel","Polym","Polymer-3","3",125590,"Fiber","Polyacrylonitrile",NA,NA,"CSorel"
"1269","CSorel","Polym","Polymer-3","3",125590,"Fiber","Ethylene vinyl acetate",NA,NA,"CSorel"
"1270","CSorel","Polym","Polymer-3","3",125590,"Fiber","Polyether urethane",NA,NA,"CSorel"
"1271","CSorel","Polym","Polymer-3","3",125590,"Fiber","Polyvinyl Chloride",NA,NA,"CSorel"
"1272","CSorel","Polym","Polymer-3","3",125590,"Fiber","Poly(chloroprene)",NA,NA,"CSorel"
"1273","CSorel","Polym","Polymer-3","3",125590,"Fiber","Poly(methyl methacrylate)",NA,NA,"CSorel"
"1274","CSorel","Polym","Polymer-3","3",125590,"Fiber","Polyethylacrylate",NA,NA,"CSorel"
"1275","CSorel","Polym","Polymer-3","3",125590,"Fiber","Silicone",NA,NA,"CSorel"
"1276","CSorel","Polym","Polymer-4","4",128722,"Fiber","Polyethylene",NA,NA,"CSorel"
"1277","CSorel","Polym","Polymer-4","4",128722,"Fiber","Polyester",1,15.5373595811128,"CSorel"
"1278","CSorel","Polym","Polymer-4","4",128722,"Fiber","Polypropylene",5,77.6867979055639,"CSorel"
"1279","CSorel","Polym","Polymer-4","4",128722,"Fiber","Nylon",NA,NA,"CSorel"
"1280","CSorel","Polym","Polymer-4","4",128722,"Fiber","Polystyrene",NA,NA,"CSorel"
"1281","CSorel","Polym","Polymer-4","4",128722,"Fiber","Polyethylene+Polypropylene",NA,NA,"CSorel"
"1282","CSorel","Polym","Polymer-4","4",128722,"Fiber","Polyvinyl acetate",NA,NA,"CSorel"
"1283","CSorel","Polym","Polymer-4","4",128722,"Fiber","Polyvinyl acrylate",NA,NA,"CSorel"
"1284","CSorel","Polym","Polymer-4","4",128722,"Fiber","Poly(acrylate-styrene)",NA,NA,"CSorel"
"1285","CSorel","Polym","Polymer-4","4",128722,"Fiber","Polyacrylonitrile",NA,NA,"CSorel"
"1286","CSorel","Polym","Polymer-4","4",128722,"Fiber","Ethylene vinyl acetate",NA,NA,"CSorel"
"1287","CSorel","Polym","Polymer-4","4",128722,"Fiber","Polyether urethane",NA,NA,"CSorel"
"1288","CSorel","Polym","Polymer-4","4",128722,"Fiber","Polyvinyl Chloride",NA,NA,"CSorel"
"1289","CSorel","Polym","Polymer-4","4",128722,"Fiber","Poly(chloroprene)",NA,NA,"CSorel"
"1290","CSorel","Polym","Polymer-4","4",128722,"Fiber","Poly(methyl methacrylate)",NA,NA,"CSorel"
"1291","CSorel","Polym","Polymer-4","4",128722,"Fiber","Polyethylacrylate",NA,NA,"CSorel"
